Season,TeamID,TeamName,APRank,KenPom,Seed,TourneyWins,Appearances,WFlag,LFlag,RankW,RankL,LastTenW,LastTenL,HomeW,HomeL,AwayW,AwayL,NeutW,NeutL,Points,PointsAllowed,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGM_Allowed,FGA_Allowed,FGM3_Allowed,FGA3_Allowed,FTM_Allowed,FTA_Allowed,OR_Allowed,DR_Allowed,Ast_Allowed,TO_Allowed,St_Allowed,Bk_Allowed,PF_Allowed
2016,1235,iowa st,22,18,4,2,19,21,11,3,8,5,5,14,2,4,7,3,2,81.8438,74.9688,31.1875,62.1875,8.2813,21.7813,11.1875,15.8438,9.0938,26.9688,16.5313,11.5625,6.1563,4.2188,15.5313,28.2188,64.8438,7.7813,23.1250,10.7500,15.6875,11.9375,24.2500,14.1250,12.4063,5.5938,2.8438,15.8125
2016,1242,kansas,1,1,1,3,34,29,4,9,3,10,0,16,0,7,3,6,1,80.3030,67.6061,28.1515,57.6061,8.1212,19.2424,15.8788,22.4848,10.5455,26.7879,15.4545,12.5455,6.7576,4.0000,18.9091,23.0303,57.6061,6.1212,18.5758,15.4242,21.4545,10.8182,22.2424,11.2121,13.4545,6.3030,3.3636,20.5455
2016,1246,kentucky,10,7,4,1,30,26,8,3,2,8,2,17,0,4,7,5,1,79.6765,68.2647,28.5588,59.6765,6.9412,18.7353,15.6176,22.8529,12.8824,25.7059,14.4118,11.0000,5.6176,5.6471,20.4706,23.0000,57.4706,5.6471,17.1176,16.6176,23.7647,11.9706,21.3235,9.1471,12.3529,4.2647,3.0588,19.9118
2016,1268,maryland,18,23,5,2,21,24,8,2,5,5,5,15,1,4,6,5,1,75.5313,66.4063,26.5000,54.5938,7.7500,20.6250,14.7813,19.4375,9.2188,26.1563,14.0625,12.8438,5.7500,5.3750,16.6250,24.2188,59.1875,6.8125,21.0938,11.1563,15.9375,10.9375,21.2813,11.4688,11.0938,6.2500,2.8438,17.9688
2016,1274,miami (fl),10,13,3,2,9,25,7,4,3,7,3,15,1,6,5,4,1,75.6250,66.8125,26.1563,54.8750,6.8438,18.7188,16.4688,21.9375,9.6875,25.0625,12.8125,10.6563,6.0625,3.6250,16.5625,24.6875,57.4688,5.7500,17.1250,11.6875,16.5313,10.3125,22.1250,11.4063,11.6250,5.0938,2.6563,19.0313
2016,1276,michigan,,56,11,1,21,21,12,3,9,5,5,12,4,4,6,5,2,74.4242,68.1818,26.3939,56.7879,9.6970,25.2424,11.9394,16.1515,7.8788,24.1515,14.9697,9.7273,5.4242,2.0909,15.6667,25.0606,55.9091,7.1212,20.5455,10.9394,15.0000,8.6364,24.3939,13.4545,11.7273,4.1212,3.0303,16.2424
2016,1277,michigan st,2,3,2,0,29,29,5,6,3,9,1,14,2,7,3,8,0,79.7647,63.3824,28.7941,59.5294,9.1176,21.0294,13.0588,17.8824,12.2941,29.5588,20.5588,11.7941,4.4118,5.1471,19.0882,21.7941,57.8235,5.6765,18.7941,14.1176,19.6765,9.3529,20.7353,10.6176,9.5588,5.3235,3.2353,17.5588
2016,1292,middle tenn st,,123,15,1,6,22,9,0,0,7,3,9,3,7,5,6,1,72.3226,68.2258,25.9032,57.7097,8.0000,20.5806,12.5161,20.6129,10.2581,26.5484,13.0323,11.9355,6.2581,3.4839,20.4516,23.2258,54.3226,6.2581,18.3548,15.5161,23.2258,9.0645,26.0645,11.4516,13.5161,5.8387,2.7742,18.8387
2016,1314,north carolina,3,4,1,5,32,28,6,4,3,8,2,15,1,6,5,7,0,82.2647,69.5588,30.7941,64.3235,5.3824,17.1471,15.2941,20.7353,14.0294,26.9412,18.1176,10.9118,6.8824,4.3824,17.9118,24.6765,60.2059,7.7059,21.4118,12.5000,17.8824,11.4412,21.2647,11.2647,13.1471,5.7647,3.0882,18.2059
2016,1320,northern iowa,,77,11,1,8,21,12,2,0,9,1,10,3,6,8,5,1,67.5455,62.9091,23.3636,51.4242,8.0909,21.7576,12.7273,16.8788,5.3636,24.3333,11.8485,9.6970,5.7879,2.6364,15.3333,23.2727,55.0303,6.9697,21.3939,9.3939,13.0000,9.1212,25.0606,12.1818,11.9697,4.6667,2.6970,18.3030
2016,1323,notre dame,,39,6,3,18,21,11,5,5,6,4,14,2,5,5,2,4,75.7188,70.5938,27.1563,57.6250,7.3438,19.9063,14.0625,19.1250,10.9063,25.1563,13.4688,9.7188,5.5938,3.9063,15.5000,25.6563,59.9375,7.6875,20.4688,11.5938,16.0938,11.4688,22.3438,13.3750,9.7188,5.2188,3.0938,17.3125
2016,1328,oklahoma,7,8,2,4,26,25,7,7,4,6,4,14,1,7,5,4,1,80.4063,70.4375,27.6250,60.2500,10.4375,24.5000,14.7188,20.2188,10.7188,28.0938,14.5313,12.9688,6.9063,5.2500,16.8125,25.5938,63.2500,7.5313,22.1563,11.7188,17.2813,11.9375,24.3750,10.6875,12.7188,7.0938,3.2813,19.1250
2016,1332,oregon,5,9,1,3,12,27,6,7,1,8,2,17,0,5,6,5,0,78.5455,69.3939,27.3030,58.8788,7.0000,19.9697,16.9394,23.6970,11.7576,24.0000,13.6364,11.3636,7.6061,5.8182,18.0303,24.6364,57.4545,7.0606,19.3939,13.0606,18.5758,10.9091,22.2121,13.1212,14.3636,4.4242,3.2424,20.6970
2016,1333,oregon st,,60,7,0,5,18,12,3,6,6,4,11,3,4,7,3,2,72.0000,70.5667,25.3000,57.5667,6.8333,18.3333,14.5667,21.4000,10.5667,23.9667,13.3667,11.5333,7.3333,3.2667,20.2333,24.1000,56.0333,7.1667,21.8333,15.2000,22.0333,11.4333,25.3667,14.0667,13.4000,5.2000,3.9000,18.4667
2016,1338,pitt,,45,10,0,19,20,11,1,7,4,6,14,4,3,6,3,1,75.7742,68.7097,26.6774,58.0968,6.2903,17.9032,16.1290,21.2903,12.6452,24.9677,16.7742,11.6774,5.0323,3.4516,17.4839,24.8387,56.0645,6.9032,19.2581,12.1290,18.2581,9.4516,21.1935,13.6452,11.4516,5.6774,3.4194,18.2258
2016,1344,providence,,46,9,1,12,23,10,2,7,5,5,13,4,7,4,3,2,73.9697,69.7273,25.2424,59.8182,7.0909,22.0909,16.3939,22.5455,11.6667,24.9091,15.9091,11.5152,6.6364,3.6061,16.9091,25.7576,59.2727,6.3939,19.9394,11.8182,16.4848,10.7576,26.0606,13.1818,14.6061,5.9394,3.3333,20.2121
2016,1345,purdue,12,10,5,0,26,26,8,2,5,7,3,17,1,5,5,4,2,77.7353,64.5882,27.4706,58.2353,7.6176,20.6765,15.1765,20.4412,11.6176,29.2059,17.5882,11.9412,4.2647,4.6471,17.1765,23.3529,59.6765,6.1765,19.7059,11.7059,16.5588,8.8529,21.4118,11.9706,9.3824,6.0000,2.9706,20.3235
2016,1355,s dakota st,,80,12,0,5,24,7,0,0,8,2,10,0,8,7,6,0,75.8065,68.7742,25.5161,57.0323,7.5806,20.9677,17.1935,23.1613,11.1613,26.3548,11.2903,11.7419,4.6129,2.1290,19.9677,23.4839,55.4516,5.9355,17.9355,15.8710,22.0000,9.0000,23.2581,11.0968,11.7419,5.6129,3.7419,20.9355
2016,1371,seton hall,20,26,6,0,13,25,8,3,3,8,2,13,3,7,4,5,1,74.8485,67.7879,26.4242,58.6970,6.1212,17.3636,15.8788,23.8485,12.8788,27.1515,13.5455,13.8485,7.2727,4.6667,18.6667,23.9394,59.7273,6.2424,19.7576,13.6667,20.1212,12.0303,23.8788,12.1818,13.6364,7.2121,4.0909,21.2424
2016,1372,sf austin,,33,14,1,5,23,5,0,1,10,0,10,0,9,4,4,1,79.5357,64.2500,28.4286,58.4286,7.9643,21.2500,14.7143,19.7857,11.0357,22.7500,18.3571,12.5714,8.3571,3.2857,20.9286,22.6786,50.9286,5.1786,15.6071,13.7143,20.4286,9.6071,21.7500,11.8571,17.8929,5.3214,2.5714,20.1786
2016,1380,southern,,226,16,0,8,19,12,0,0,6,4,9,1,6,10,4,1,71.2258,69.3548,25.1613,57.7097,5.8710,17.0323,15.0323,22.3226,10.1613,25.2581,10.3226,11.3226,7.3548,3.3226,19.7419,23.9032,56.9032,6.4839,20.2581,15.0645,22.6129,11.7419,25.9355,11.6452,13.5806,5.2903,3.2581,19.8387
2016,1386,saint joseph's,,37,8,1,8,27,7,0,1,7,3,12,4,9,1,6,2,77.5882,69.9118,27.2353,59.9412,7.0000,21.4118,16.1176,22.6176,10.1471,28.4412,15.1176,10.1176,5.1471,3.3824,16.0294,25.7353,62.0588,7.9412,25.6471,10.5000,15.2059,9.9118,25.7353,12.7941,11.4412,4.5882,2.6471,19.9118
2016,1392,stony brook,,91,13,0,1,24,6,0,0,8,2,13,1,11,5,0,0,75.4667,65.2000,28.1000,58.9333,6.4667,17.2333,12.8000,19.1333,11.8333,26.5000,16.3000,11.6667,5.9000,4.6000,16.2333,23.6000,57.0333,6.8000,19.9000,11.2000,15.7667,9.2000,22.6000,11.2333,12.5333,5.5000,2.6667,18.3000
2016,1393,syracuse,,41,10,4,28,19,13,2,5,5,5,13,4,3,8,3,1,70.2188,65.7188,23.9375,56.1250,8.7500,24.2500,13.5938,19.9063,11.8125,23.7188,14.0625,12.1250,8.0938,4.0625,16.5625,23.7188,57.3438,7.0313,23.0938,11.2500,16.8750,12.9063,24.0313,15.5938,13.5625,6.5000,2.7188,17.9063
2016,1396,temple,,86,10,0,24,21,11,1,3,7,3,11,3,7,4,3,4,68.6563,67.4375,24.7500,61.1563,7.8438,23.0938,11.3125,16.5313,11.1875,25.5625,13.5313,9.1563,5.3438,3.1250,16.1250,24.5313,58.8750,5.9063,18.7813,12.4688,16.8438,10.8438,27.4063,12.3438,11.0938,4.2813,3.6875,15.8125
2016,1400,texas,,30,6,0,26,20,12,6,7,5,5,14,3,5,5,1,4,71.3438,68.0625,24.6563,57.1250,6.9688,20.5625,15.0625,22.6563,11.0000,23.5313,11.4688,10.3750,5.1563,4.3750,20.7500,23.5625,56.2813,6.2813,18.3125,14.6563,21.0938,11.2188,24.7500,11.3125,12.5000,4.5313,3.2500,20.3438
2016,1401,texas a&m,15,17,3,2,9,26,8,3,1,8,2,17,1,5,5,4,2,75.9118,65.5294,26.6471,59.2941,7.6765,21.9118,14.9412,22.2059,12.8235,26.0588,16.8824,11.7941,6.9118,3.7647,18.0882,23.0294,56.7647,7.3824,22.4412,12.0882,18.4118,11.0882,23.7647,12.9412,14.2941,5.0588,3.4706,19.3235
2016,1403,texas tech,,42,8,0,11,19,12,3,8,6,4,14,3,3,7,2,2,72.3871,69.8387,24.5161,54.8387,5.7419,16.6774,17.6129,23.6129,10.3226,23.8387,13.0323,11.9677,5.8710,4.1935,18.4839,24.4516,57.3226,7.6452,21.7419,13.2903,18.9032,11.4839,22.2258,11.2258,12.7742,6.3548,3.2903,21.0968
2016,1409,tulsa,,58,11,0,13,20,11,1,1,6,4,12,3,6,5,2,3,74.0000,69.6774,25.6774,57.8387,6.9677,21.1613,15.6774,23.1290,10.0968,24.9355,13.7097,10.8065,6.8065,2.6774,17.7097,23.6452,56.7742,7.5806,20.8710,14.8065,19.7742,10.9032,26.0645,12.0968,14.3548,5.2903,3.2903,20.5484
2016,1421,n.c. asheville,,116,15,0,4,20,11,0,1,7,3,9,3,6,7,5,1,74.4839,69.0323,25.9032,57.5161,5.5806,17.3226,17.0968,24.3871,11.5484,25.4516,12.0000,13.1613,9.2258,3.2258,17.6774,24.8710,57.0968,5.8387,20.2581,13.4516,19.0645,10.6129,25.0000,11.0000,15.9032,6.8065,2.5161,20.1613
2016,1423,nc wilmington,,74,13,0,6,23,7,0,0,8,2,10,2,8,5,5,0,78.0667,71.7000,27.8333,61.1667,6.9667,20.4333,15.4333,21.9333,11.8333,25.4000,13.2333,11.4333,6.9000,4.1667,23.8667,22.8333,54.0333,5.2667,15.4333,20.7667,29.3667,10.8333,25.0333,10.7667,14.3667,5.0000,3.2333,19.6333
2016,1425,southern california,,49,8,0,12,21,12,1,7,3,7,16,2,3,7,2,3,80.8485,74.7576,28.9091,63.1818,7.8788,20.4545,15.1515,22.3333,12.0000,27.4545,14.8788,12.2121,6.3333,5.4545,17.4545,27.2424,65.2424,7.2424,22.4242,13.0303,18.5758,12.8485,25.0000,13.6667,12.4545,5.7879,3.9697,19.6667
2016,1428,utah,13,29,3,1,16,25,8,4,5,9,1,15,1,5,5,5,2,76.4848,69.0000,26.8485,55.4848,7.5152,20.8485,15.2727,21.3030,9.5152,27.3333,15.2727,12.1515,5.2727,4.2121,15.6667,25.6667,61.7879,7.2424,19.6970,10.4242,14.4848,10.6364,22.5152,10.8182,10.3636,6.2727,3.6364,19.7879
2016,1433,va commonwealth,,35,10,1,13,24,10,0,1,7,3,15,2,7,4,2,4,77.2059,67.2941,28.0294,62.2353,7.2647,20.4118,13.8824,20.1176,12.5000,24.8529,14.3529,11.4412,8.7941,3.8235,19.5588,24.0588,54.6765,5.5000,16.3529,13.6765,20.2353,9.5882,25.0882,12.7941,15.4412,5.7059,4.0882,17.7941
2016,1435,vanderbilt,,27,11,0,13,19,13,2,5,6,4,14,2,3,9,2,2,76.7500,67.3438,26.2813,57.0625,8.4375,21.7188,15.7500,22.5313,9.5000,29.0625,14.9375,11.6875,4.3125,5.5313,19.1250,23.8125,61.6875,5.5000,18.8438,14.2188,21.0938,12.1250,25.1250,10.3438,9.9688,5.6250,3.0938,19.6563
2016,1437,villanova,6,5,2,6,23,29,5,3,4,8,2,15,1,10,2,4,2,76.9706,63.7059,26.6176,56.9412,8.5588,24.9118,15.1765,19.5294,9.2647,26.3529,16.1471,11.1176,6.7353,3.4118,17.5294,22.4706,56.1765,7.0588,21.0588,11.7059,17.6471,10.5882,23.1471,12.8824,13.8529,5.8529,2.1765,19.0588
2016,1438,virginia,4,2,1,3,18,26,7,8,3,7,3,15,0,5,6,6,1,70.3636,59.6667,25.7273,52.8182,6.0000,14.8182,12.9091,17.1212,8.9697,22.9091,14.3333,9.3939,5.4848,2.9394,16.3636,20.8182,49.3939,6.4242,18.4242,11.6061,16.6667,8.0000,20.3333,10.0303,12.0606,5.2727,2.2121,16.8182
2016,1451,weber st,,132,15,0,6,23,8,0,0,9,1,10,1,6,6,7,1,74.5161,68.4516,24.9355,52.7097,8.0000,22.1935,16.6452,24.5806,8.3871,28.4516,13.0000,13.7419,4.6774,3.3226,18.0968,25.5161,60.2581,5.8065,16.5161,11.6129,17.3548,9.5806,23.9032,10.5484,10.7742,6.0000,1.4516,21.7097
2016,1452,west virginia,8,6,3,0,16,26,8,6,5,7,3,13,2,7,4,6,2,79.2059,66.6176,27.2647,60.2941,6.0588,18.4412,18.6176,27.7941,15.9118,23.2647,14.7647,14.0000,9.9412,2.5294,23.3824,20.8529,48.7647,5.8529,17.6176,19.0588,26.7353,8.6765,22.0588,10.5588,18.1471,6.7353,3.6765,23.1765
2016,1453,green bay,,117,14,0,5,21,12,0,0,8,2,9,3,8,9,4,0,83.2121,80.5152,29.0000,65.2727,7.0909,20.2424,18.1212,27.5758,12.8485,25.7576,13.8788,12.0909,9.2727,4.6061,19.8182,28.3939,63.0303,7.7576,21.3636,15.9697,22.3030,12.0303,28.2121,14.2727,16.2727,5.8182,4.7273,21.7576
2016,1455,wichita st,,12,11,2,11,23,8,1,2,7,3,13,1,9,3,1,4,73.1290,59.4194,25.0645,57.9032,7.3226,22.2903,15.6774,21.9032,11.6129,25.8710,14.3226,9.8387,7.2581,3.5806,20.2258,18.7742,48.8387,5.9355,18.1290,15.9355,22.1613,8.0323,24.8710,9.1935,15.4516,4.6129,3.0000,20.3226
2016,1458,wisconsin,,32,7,2,22,20,12,4,6,7,3,13,5,6,5,1,2,68.8750,64.5625,23.4688,54.6250,6.5938,18.4375,15.3438,21.6875,11.4375,23.4688,11.5938,10.9688,5.8750,3.1875,16.9375,22.8750,53.2813,5.9063,15.5938,12.9063,18.2500,9.2188,22.5625,10.6875,12.1563,5.2813,3.3125,20.3750
2016,1462,xavier,9,15,2,1,26,27,5,2,3,7,3,15,1,8,3,4,1,81.3438,71.0313,27.3750,60.5625,7.5938,21.0000,19.0000,26.0000,13.0625,27.9375,16.3750,12.7500,7.3125,3.0625,20.1875,24.5938,59.1875,7.5313,23.9375,14.3125,20.3438,9.9688,23.5313,13.5938,14.1250,6.0938,3.4688,23.1563
2016,1463,yale,,38,12,1,2,21,6,0,2,9,1,11,0,9,6,1,0,74.4815,63.5185,26.1852,56.0370,6.4074,17.2593,15.7037,23.5556,13.4815,26.8148,15.0741,13.4815,5.5926,4.5185,17.9630,22.3333,54.7407,6.0000,18.8519,12.8519,18.5185,8.4815,20.8889,11.1111,12.2593,6.7407,3.6296,21.6296
2017,1112,arizona,4,20,2,2,32,30,4,3,4,9,1,15,1,9,1,6,2,76.2647,65.4412,26.2059,55.0882,6.7353,16.9412,17.1176,22.5882,10.2941,26.4706,13.7941,11.4412,5.5000,3.2353,16.9706,23.7647,57.2059,6.4118,20.9412,11.5000,16.6765,9.3824,20.5588,12.6471,11.9118,4.7353,3.0000,19.7941
2017,1116,arkansas,,38,8,1,20,25,9,0,4,8,2,15,3,6,5,4,1,79.7941,74.0000,27.7353,60.1765,6.5294,17.9412,17.7941,23.3529,11.3235,24.9412,14.0882,11.7353,7.5294,4.7353,20.5882,25.0294,59.6176,7.4118,22.2941,16.5294,23.4412,12.5588,23.5882,12.5882,13.0882,4.9412,3.2647,18.9412
2017,1124,baylor,12,13,3,2,9,24,7,4,4,5,5,14,2,6,4,4,1,71.6129,63.0323,25.7742,55.2258,6.6129,18.7097,13.4516,18.9032,12.6774,24.9355,15.4839,13.4194,5.1290,4.8710,17.6774,22.3226,56.0645,6.0645,19.2903,12.3226,17.0323,10.5161,19.0323,13.0000,10.9355,5.3226,3.5806,18.3871
2017,1137,bucknell,,80,13,0,8,26,8,0,1,8,2,15,2,9,5,2,1,76.1471,67.3529,26.9412,55.9706,8.1471,21.5882,14.1176,20.7941,8.6176,25.8235,14.6176,13.2647,7.1765,3.8235,18.5294,24.4118,57.3529,6.2059,18.2353,12.3235,18.7647,9.7647,23.5588,12.0294,13.9118,7.0294,2.9412,19.2353
2017,1139,butler,21,26,4,2,15,23,8,4,0,5,5,13,3,7,4,3,1,76.2903,68.3871,26.8065,56.1290,7.6452,21.0323,15.0323,20.3226,8.7742,23.2581,13.1935,10.1613,6.2258,2.8065,18.9355,23.7742,53.5806,6.7419,20.1613,14.0968,20.0968,8.9355,22.4839,10.2258,13.5484,4.9355,2.7419,19.0645
2017,1153,cincinnati,18,22,6,1,23,29,5,2,3,7,3,18,0,8,3,3,2,74.4706,60.8235,26.9412,59.2941,7.4118,21.5882,13.1765,19.2941,12.4118,24.7941,15.8235,10.0000,7.4706,5.0882,15.9706,21.0294,54.6765,6.8529,20.1176,11.9118,16.1765,10.4412,22.2353,11.0294,13.7059,3.5000,3.0882,17.0000
2017,1166,creighton,,27,6,0,14,24,9,3,3,5,5,12,4,7,4,5,1,81.5455,72.6061,30.6667,60.3636,8.6970,21.6970,11.5152,16.8485,7.9394,26.3333,17.2424,12.4848,6.1515,2.9394,16.6364,26.6667,60.8788,7.4848,22.4242,11.7879,17.3939,11.1515,24.9091,12.7879,14.1818,6.6364,2.9091,17.5758
2017,1173,dayton,,36,7,0,10,23,7,0,1,8,2,14,1,7,3,2,3,75.9667,66.7667,25.6333,54.8333,8.1333,21.0333,16.5667,23.9667,8.5667,25.9000,15.7333,11.9000,7.4000,3.8000,18.8000,23.0000,55.6333,7.1000,21.9333,13.6667,19.2333,9.5667,24.7000,12.7333,14.4667,4.4333,3.5667,19.9333
2017,1181,duke,7,12,2,1,34,27,8,8,4,7,3,15,1,3,6,9,1,80.6571,69.8286,27.6571,58.0000,8.2286,21.8857,17.1143,22.5714,10.4571,25.8571,13.0857,11.2857,5.9143,4.4857,18.0571,25.9429,59.9143,5.0000,16.9714,12.9429,18.4857,10.7429,22.7143,12.0571,11.9714,4.7429,2.4571,19.9143
2017,1190,east tenn. st.,,64,13,0,9,25,7,0,0,9,1,11,2,8,5,6,0,79.5938,69.4063,27.5313,55.7188,7.5000,19.6250,17.0313,24.4063,9.5938,26.1563,14.8438,14.9375,8.5938,4.8750,20.3438,23.1563,55.8438,7.8125,21.9688,15.2813,21.0938,9.7500,22.5000,10.9375,15.9063,6.8438,3.5625,21.0000
2017,1195,fgcu,,108,14,0,3,23,7,0,2,9,1,13,3,10,3,0,1,76.4333,70.3667,28.2333,58.0333,6.2667,18.4667,13.7000,19.7000,11.3000,25.6333,14.0000,12.3333,5.2667,3.3667,18.9333,24.8667,57.6667,6.8667,21.8667,13.7667,20.0667,10.7333,21.4667,12.2333,11.8333,5.9000,2.8667,17.7667
2017,1196,florida,20,9,4,3,22,24,8,1,4,7,3,9,1,8,4,7,3,78.2813,66.5625,26.5938,59.1563,7.7500,21.4063,17.3438,23.8750,11.5625,25.7813,12.6250,11.8125,7.5625,4.8438,18.5938,23.5625,57.7500,5.5938,18.2188,13.8438,19.5938,10.6563,24.7188,9.5625,15.0000,5.4375,2.9375,20.9063
2017,1199,florida st,16,19,3,1,13,25,8,5,4,6,4,18,0,3,6,4,2,82.4545,71.2727,29.7576,61.5758,6.8788,19.3030,16.0606,23.2121,11.7879,25.9394,14.6970,11.8182,7.3636,5.0909,19.4242,24.1818,58.6667,7.2727,21.1515,15.6364,21.9091,11.3333,22.8485,11.6970,14.3636,5.0303,3.0303,19.6061
2017,1211,gonzaga,2,1,1,5,22,32,1,6,0,9,1,15,1,9,0,8,0,84.5758,61.1515,30.3636,58.6364,7.3030,19.1212,16.5455,22.4242,9.3636,30.9394,16.0303,11.3030,7.1515,4.4545,16.4545,22.4545,61.0303,5.8182,19.3939,10.4242,15.8485,10.5152,22.0000,9.6364,12.5152,5.2121,2.6364,19.6061
2017,1233,iona,,118,14,0,11,22,12,0,1,6,4,8,4,8,7,6,1,80.4706,76.3529,27.9706,61.5000,9.7647,24.5882,14.7647,19.1765,9.5588,26.4118,15.6176,12.0882,6.9118,2.9706,19.1765,26.9412,62.3529,7.9706,22.1471,14.5000,20.8235,12.2353,26.0000,14.5000,13.2059,4.7647,2.9118,17.3235
2017,1235,iowa st,17,17,5,1,19,23,10,3,6,9,1,12,3,5,6,6,1,80.8788,72.0000,29.4242,62.7879,9.9697,24.7879,12.0606,17.3333,9.3333,25.6061,15.8182,10.1515,7.9091,3.5758,15.9697,26.5455,62.0909,7.6970,22.0909,11.2121,15.9697,12.0606,26.4848,13.4545,14.3636,4.6364,3.5152,16.6667
2017,1240,jacksonville st,,158,15,0,1,18,14,0,0,7,3,3,5,10,9,5,0,69.0313,68.1563,24.4375,53.5000,7.1875,19.5938,12.9688,18.0938,10.0938,25.1563,13.8125,13.5313,4.5313,3.6563,18.2188,23.2500,55.1250,7.8438,20.6875,13.8125,19.1875,9.7813,21.9375,11.5000,10.9688,5.7813,2.9375,17.7813
2017,1242,kansas,3,10,1,3,34,28,4,6,2,8,2,14,1,10,1,4,2,82.7188,72.3750,29.5625,60.7188,8.7188,21.5313,14.8750,22.3438,12.0313,26.8125,16.2813,13.0938,6.9375,4.6875,18.1250,25.7813,61.5000,7.3438,20.5625,13.4688,18.9375,11.7188,23.0938,12.8750,13.4375,7.0625,3.7813,19.0938
2017,1243,kansas st,,29,11,1,15,20,13,3,7,4,6,11,5,5,6,4,2,71.7273,66.9394,24.7576,54.0000,7.0909,19.6667,15.1212,21.9394,9.5152,23.2424,14.9697,13.0606,7.8182,3.7879,17.7273,23.4848,55.3030,7.1515,18.6667,12.8182,17.8182,11.1818,22.6970,13.1818,15.1818,6.3030,3.3030,19.5758
2017,1245,kent,,141,14,0,6,21,13,0,0,9,1,9,6,7,5,5,2,75.9118,72.8235,26.9706,63.3235,6.9706,22.1765,15.0000,20.9118,14.6471,25.2941,12.2647,13.0000,6.2941,3.6765,19.2647,25.6176,59.1471,7.3824,21.0882,14.2059,20.2353,10.7941,23.7353,13.1176,13.8235,5.9118,2.3824,19.5000
2017,1246,kentucky,5,4,2,3,30,29,5,2,4,10,0,15,2,7,3,7,0,85.9412,71.5882,30.1765,63.2941,7.0588,19.9706,18.5294,26.4412,12.5882,27.5882,15.5294,12.0294,6.0588,5.2941,19.2941,25.6765,60.6176,6.0882,19.8235,14.1471,21.0294,10.2941,24.4412,11.0294,14.5882,4.8235,3.0882,23.3824
2017,1257,louisville,10,6,2,1,26,24,8,5,7,6,4,16,1,5,5,3,2,77.5313,65.8438,27.9063,61.2813,7.1250,19.8750,14.5938,21.3125,13.3125,26.3750,13.5938,11.1563,6.7500,5.4688,19.4688,22.1563,55.9375,6.1563,19.9063,15.3750,22.2500,10.6250,23.3125,10.6875,13.7188,5.1250,3.3125,18.6250
2017,1266,marquette,,28,10,0,16,19,12,1,5,5,5,14,3,4,6,1,3,82.5161,75.0000,28.8387,59.1935,10.4839,24.3548,14.3548,18.4194,8.8387,24.4194,16.5484,12.1935,7.3548,3.6129,19.3871,26.5484,58.1613,7.3226,19.8387,14.5806,20.9032,9.9355,23.5806,15.9355,13.1935,6.4194,3.6452,17.2903
2017,1268,maryland,,45,6,0,21,23,8,1,2,4,6,12,5,8,2,3,1,73.5484,68.5484,25.0968,55.6129,8.3226,22.6774,15.0323,21.4516,10.3871,25.0000,14.2258,13.0000,5.1935,4.6452,18.6129,24.3871,58.6129,6.4839,19.0645,13.2903,18.8710,11.9032,23.5161,11.2903,12.1935,6.0645,3.7097,19.2581
2017,1274,miami (fl),,32,8,0,9,21,11,3,8,6,4,14,2,4,6,3,3,69.3750,63.6875,24.7500,54.6250,6.4063,17.8438,13.4688,18.7500,11.0625,24.9688,11.9063,12.7188,6.3750,3.8750,15.5625,22.8438,55.1250,6.3125,19.0938,11.6875,15.8750,9.6563,21.8125,11.7813,11.8750,6.1250,3.0625,16.7188
2017,1276,michigan,23,21,7,2,21,24,11,5,2,8,2,15,3,3,8,6,0,74.8000,65.5429,26.2857,54.4286,9.3714,24.5714,12.8571,16.6000,7.5143,21.8857,13.8000,9.4286,5.9429,2.7714,15.1143,24.8286,53.6857,5.8286,15.4286,10.0571,14.7714,9.1143,22.2286,11.2857,12.9429,4.2571,2.4000,17.1714
2017,1277,michigan st,,43,9,1,29,19,14,3,7,5,5,14,2,2,7,3,5,71.7273,68.3636,25.7576,55.0606,7.8485,20.8788,12.3636,18.6061,9.4848,27.2121,16.9697,14.1818,4.4545,4.7879,20.3030,23.5455,57.9697,6.5758,18.9697,14.6970,20.3636,10.2424,22.8788,12.9091,11.0000,5.8485,3.0606,18.9697
2017,1278,minnesota,,33,5,0,12,24,9,2,4,8,2,17,3,5,5,2,1,75.2727,69.0909,26.1515,60.1818,6.1515,17.8788,16.8182,23.7879,11.3333,28.5758,14.9091,11.6667,5.7273,6.7879,16.8788,25.1212,63.1515,6.4545,21.1818,12.3939,18.1515,12.2727,26.3636,13.3636,12.7576,5.6970,3.6667,20.3636
2017,1291,mount st. mary's,,213,16,1,5,19,15,0,3,7,3,11,4,8,11,0,0,68.3235,68.5882,24.4412,55.0882,7.2353,20.2941,12.2059,18.0882,7.6471,22.6176,11.1471,13.1471,6.2059,4.0000,18.0000,25.3824,56.6176,5.3824,15.6471,12.4412,18.8529,11.9706,25.6765,11.1471,14.9118,6.3235,2.7647,18.7941
2017,1292,middle tenn st,,48,12,1,6,29,4,0,0,10,0,12,2,11,2,6,0,74.2121,63.3030,27.9394,57.3333,6.4242,17.3636,11.9091,17.0000,9.6970,25.4242,15.0303,10.3636,6.9394,2.8485,18.2727,21.6970,52.0303,5.9697,18.3939,13.9394,19.6970,8.2121,22.2727,10.8788,13.3939,4.6364,2.3030,16.3636
